{'seq': 1920, 'type': 'Truck', 'timestamp': '2023-11-19T18:41:00', 'truckId': 191, 'positionLatitude': 38.0453987121582, 'positionLongitude': -84.42088317871094, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 117, 'type': 'Truck', 'timestamp': '2023-11-19T09:28:34', 'truckId': 124, 'positionLatitude': 39.29179000854492, 'positionLongitude': -84.44843292236328, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 118, 'type': 'Truck', 'timestamp': '2023-11-19T09:30:02', 'truckId': 228, 'positionLatitude': 33.97989273071289, 'positionLongitude': -79.19269561767578, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 119, 'type': 'Load', 'timestamp': '2023-11-19T09:30:15', 'loadId': 10963, 'originLatitude': 41.1573, 'originLongitude': -85.4883, 'destinationLatitude': 32.7401, 'destinationLongitude': -97.3104, 'equipmentType': 'Reefer', 'price': 2200.0, 'mileage': 1006.0}
{'seq': 120, 'type': 'Truck', 'timestamp': '2023-11-19T09:31:04', 'truckId': 240, 'positionLatitude': 33.56230926513672, 'positionLongitude': -86.83136749267578, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 121, 'type': 'Truck', 'timestamp': '2023-11-19T09:31:20', 'truckId': 267, 'positionLatitude': 40.62468338012695, 'positionLongitude': -75.44249725341797, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 122, 'type': 'Load', 'timestamp': '2023-11-19T09:31:22', 'loadId': 10241, 'originLatitude': 37.976, 'originLongitude': -87.5497, 'destinationLatitude': 40.6858, 'destinationLongitude': -76.1953, 'equipmentType': 'Van', 'price': 1700.0, 'mileage': 741.0}
{'seq': 123, 'type': 'Load', 'timestamp': '2023-11-19T09:31:50', 'loadId': 10002, 'originLatitude': 39.5524, 'originLongitude': -76.0917, 'destinationLatitude': 40.8931, 'destinationLongitude': -74.5818, 'equipmentType': 'Van', 'price': 465.0, 'mileage': 162.0}
{'seq': 124, 'type': 'Truck', 'timestamp': '2023-11-19T09:31:51', 'truckId': 158, 'positionLatitude': 40.38103866577149, 'positionLongitude': -78.8475341796875, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 125, 'type': 'Truck', 'timestamp': '2023-11-19T09:31:51', 'truckId': 158, 'positionLatitude': 40.379337310791016, 'positionLongitude': -78.83139038085938, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 126, 'type': 'Load', 'timestamp': '2023-11-19T09:31:54', 'loadId': 10977, 'originLatitude': 37.2747, 'originLongitude': -76.7067, 'destinationLatitude': 38.7754, 'destinationLongitude': -76.0756, 'equipmentType': 'Van', 'price': 650.0, 'mileage': 210.0}
{'seq': 127, 'type': 'Load', 'timestamp': '2023-11-19T09:31:56', 'loadId': 10226, 'originLatitude': 39.7625, 'originLongitude': -87.2292, 'destinationLatitude': 35.3853, 'destinationLongitude': -94.4173, 'equipmentType': 'Flatbed', 'price': 1045.0, 'mileage': 613.0}
{'seq': 128, 'type': 'Load', 'timestamp': '2023-11-19T09:31:58', 'loadId': 10508, 'originLatitude': 38.0296, 'originLongitude': -76.5808, 'destinationLatitude': 35.9129, 'destinationLongitude': -79.7175, 'equipmentType': 'Flatbed', 'price': 500.0, 'mileage': 268.0}
{'seq': 129, 'type': 'Truck', 'timestamp': '2023-11-19T09:31:58', 'truckId': 129, 'positionLatitude': 32.45702362060547, 'positionLongitude': -82.77043914794922, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 130, 'type': 'Load', 'timestamp': '2023-11-19T09:31:59', 'loadId': 10881, 'originLatitude': 40.5558, 'originLongitude': -81.9192, 'destinationLatitude': 42.7, 'destinationLongitude': -83.4073, 'equipmentType': 'Van', 'price': 600.0, 'mileage': 212.0}
{'seq': 131, 'type': 'Load', 'timestamp': '2023-11-19T09:31:59', 'loadId': 11030, 'originLatitude': 37.294, 'originLongitude': -80.0528, 'destinationLatitude': 37.6088, 'destinationLongitude': -77.3733, 'equipmentType': 'Van', 'price': 450.0, 'mileage': 198.0}
{'seq': 132, 'type': 'Load', 'timestamp': '2023-11-19T09:32:00', 'loadId': 10233, 'originLatitude': 40.5173, 'originLongitude': -74.4068, 'destinationLatitude': 41.7671, 'destinationLongitude': -88.1883, 'equipmentType': 'Van', 'price': 837.0, 'mileage': 813.0}
{'seq': 133, 'type': 'Truck', 'timestamp': '2023-11-19T09:32:13', 'truckId': 121, 'positionLatitude': 35.73127746582031, 'positionLongitude': -87.13800811767578, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 134, 'type': 'Load', 'timestamp': '2023-11-19T09:32:22', 'loadId': 10457, 'originLatitude': 42.4421, 'originLongitude': -73.2592, 'destinationLatitude': 41.8961, 'destinationLongitude': -71.4145, 'equipmentType': 'Van', 'price': 380.0, 'mileage': 126.0}
{'seq': 135, 'type': 'Truck', 'timestamp': '2023-11-19T09:32:44', 'truckId': 110, 'positionLatitude': 39.02131271362305, 'positionLongitude': -76.94416809082031, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 136, 'type': 'Truck', 'timestamp': '2023-11-19T09:32:58', 'truckId': 174, 'positionLatitude': 43.02495193481445, 'positionLongitude': -78.11530303955078, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 137, 'type': 'Truck', 'timestamp': '2023-11-19T09:33:23', 'truckId': 236, 'positionLatitude': 34.77286911010742, 'positionLongitude': -82.29795837402344, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 138, 'type': 'Load', 'timestamp': '2023-11-19T09:33:33', 'loadId': 10118, 'originLatitude': 39.5223, 'originLongitude': -85.7731, 'destinationLatitude': 38.4453, 'destinationLongitude': -86.8044, 'equipmentType': 'Flatbed', 'price': 500.0, 'mileage': 146.0}
{'seq': 139, 'type': 'Load', 'timestamp': '2023-11-19T09:33:33', 'loadId': 10245, 'originLatitude': 40.2142, 'originLongitude': -77.0091, 'destinationLatitude': 41.6261, 'destinationLongitude': -71.4545, 'equipmentType': 'Van', 'price': 1100.0, 'mileage': 367.0}
{'seq': 140, 'type': 'Truck', 'timestamp': '2023-11-19T09:34:46', 'truckId': 147, 'positionLatitude': 36.135292053222656, 'positionLongitude': -86.72672271728516, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 141, 'type': 'Truck', 'timestamp': '2023-11-19T09:34:47', 'truckId': 216, 'positionLatitude': 35.46439743041992, 'positionLongitude': -81.00334167480469, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 142, 'type': 'Truck', 'timestamp': '2023-11-19T09:35:10', 'truckId': 105, 'positionLatitude': 40.65785598754883, 'positionLongitude': -79.93453216552734, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 143, 'type': 'Truck', 'timestamp': '2023-11-19T09:35:30', 'truckId': 180, 'positionLatitude': 45.466835021972656, 'positionLongitude': -73.49089813232422, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 144, 'type': 'Truck', 'timestamp': '2023-11-19T09:37:46', 'truckId': 198, 'positionLatitude': 39.6221809387207, 'positionLongitude': -77.71875, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 145, 'type': 'Load', 'timestamp': '2023-11-19T09:38:20', 'loadId': 10011, 'originLatitude': 41.14, 'originLongitude': -85.44, 'destinationLatitude': 43.08, 'destinationLongitude': -94.55, 'equipmentType': 'Flatbed', 'price': 1600.0, 'mileage': 572.0}
{'seq': 146, 'type': 'Load', 'timestamp': '2023-11-19T09:38:46', 'loadId': 10526, 'originLatitude': 37.3578, 'originLongitude': -77.442, 'destinationLatitude': 36.1768, 'destinationLongitude': -82.9968, 'equipmentType': 'Van', 'price': 600.0, 'mileage': 369.0}
{'seq': 147, 'type': 'Truck', 'timestamp': '2023-11-19T09:38:52', 'truckId': 178, 'positionLatitude': 35.56631851196289, 'positionLongitude': -77.40385437011719, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 148, 'type': 'Truck', 'timestamp': '2023-11-19T09:38:53', 'truckId': 271, 'positionLatitude': 43.68624877929688, 'positionLongitude': -70.32768249511719, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 149, 'type': 'Truck', 'timestamp': '2023-11-19T09:39:15', 'truckId': 274, 'positionLatitude': 43.06207656860352, 'positionLongitude': -71.4442367553711, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 150, 'type': 'Load', 'timestamp': '2023-11-19T09:40:31', 'loadId': 10035, 'originLatitude': 39.9617, 'originLongitude': -82.4913, 'destinationLatitude': 33.6118, 'destinationLongitude': -86.6737, 'equipmentType': 'Van', 'price': 1100.0, 'mileage': 582.0}
{'seq': 151, 'type': 'Truck', 'timestamp': '2023-11-19T09:41:01', 'truckId': 143, 'positionLatitude': 39.13606262207031, 'positionLongitude': -76.79450225830078, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 152, 'type': 'Truck', 'timestamp': '2023-11-19T09:41:35', 'truckId': 281, 'positionLatitude': 41.067176818847656, 'positionLongitude': -85.0190200805664, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 153, 'type': 'Truck', 'timestamp': '2023-11-19T09:41:56', 'truckId': 204, 'positionLatitude': 39.05494689941406, 'positionLongitude': -84.54402923583984, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 154, 'type': 'Truck', 'timestamp': '2023-11-19T09:42:24', 'truckId': 233, 'positionLatitude': 39.892555236816406, 'positionLongitude': -82.90800476074219, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 155, 'type': 'Truck', 'timestamp': '2023-11-19T09:42:43', 'truckId': 142, 'positionLatitude': 32.91962814331055, 'positionLongitude': -83.79886627197266, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 156, 'type': 'Load', 'timestamp': '2023-11-19T09:42:54', 'loadId': 10583, 'originLatitude': 44.7963, 'originLongitude': -71.8556, 'destinationLatitude': 42.4119, 'destinationLongitude': -71.1765, 'equipmentType': 'Flatbed', 'price': 611.0, 'mileage': 204.0}
{'seq': 157, 'type': 'Load', 'timestamp': '2023-11-19T09:42:59', 'loadId': 10205, 'originLatitude': 40.3397, 'originLongitude': -76.4235, 'destinationLatitude': 40.768, 'destinationLongitude': -73.1089, 'equipmentType': 'Reefer', 'price': 900.0, 'mileage': 210.0}
{'seq': 158, 'type': 'Truck', 'timestamp': '2023-11-19T09:43:10', 'truckId': 110, 'positionLatitude': 39.01988220214844, 'positionLongitude': -76.984130859375, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 159, 'type': 'Truck', 'timestamp': '2023-11-19T09:43:34', 'truckId': 251, 'positionLatitude': 41.7541389465332, 'positionLongitude': -72.68277740478516, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 160, 'type': 'Truck', 'timestamp': '2023-11-19T09:44:24', 'truckId': 191, 'positionLatitude': 42.42009353637695, 'positionLongitude': -83.58165740966797, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 161, 'type': 'Truck', 'timestamp': '2023-11-19T09:44:37', 'truckId': 275, 'positionLatitude': 41.14920425415039, 'positionLongitude': -78.85579681396484, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 162, 'type': 'Truck', 'timestamp': '2023-11-19T09:44:37', 'truckId': 275, 'positionLatitude': 41.17023086547852, 'positionLongitude': -79.01506042480469, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 163, 'type': 'Truck', 'timestamp': '2023-11-19T09:44:41', 'truckId': 107, 'positionLatitude': 35.26820373535156, 'positionLongitude': -80.87187957763672, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 164, 'type': 'Load', 'timestamp': '2023-11-19T09:45:28', 'loadId': 10389, 'originLatitude': 40.2628, 'originLongitude': -85.6758, 'destinationLatitude': 37.0774, 'destinationLongitude': -94.509, 'equipmentType': 'Van', 'price': 900.0, 'mileage': 581.0}
{'seq': 165, 'type': 'Truck', 'timestamp': '2023-11-19T09:45:40', 'truckId': 125, 'positionLatitude': 39.01648712158203, 'positionLongitude': -76.99766540527344, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 166, 'type': 'Load', 'timestamp': '2023-11-19T09:46:34', 'loadId': 10728, 'originLatitude': 42.0874, 'originLongitude': -71.4751, 'destinationLatitude': 42.7899, 'destinationLongitude': -78.8245, 'equipmentType': 'Flatbed', 'price': 1000.0, 'mileage': 444.0}
{'seq': 167, 'type': 'Load', 'timestamp': '2023-11-19T09:46:36', 'loadId': 10729, 'originLatitude': 41.7942, 'originLongitude': -83.4963, 'destinationLatitude': 37.81, 'destinationLongitude': -85.485, 'equipmentType': 'Flatbed', 'price': 1100.0, 'mileage': 344.0}
{'seq': 168, 'type': 'Truck', 'timestamp': '2023-11-19T09:48:04', 'truckId': 301, 'positionLatitude': 38.65193176269531, 'positionLongitude': -76.87329864501953, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 169, 'type': 'Truck', 'timestamp': '2023-11-19T09:48:10', 'truckId': 114, 'positionLatitude': 38.09189224243164, 'positionLongitude': -84.4704818725586, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 170, 'type': 'Truck', 'timestamp': '2023-11-19T09:48:42', 'truckId': 141, 'positionLatitude': 40.119415283203125, 'positionLongitude': -86.51583862304688, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 171, 'type': 'Load', 'timestamp': '2023-11-19T09:48:46', 'loadId': 10133, 'originLatitude': 42.4795, 'originLongitude': -79.3339, 'destinationLatitude': 39.0971, 'destinationLongitude': -84.5108, 'equipmentType': 'Van', 'price': 850.0, 'mileage': 392.0}
{'seq': 172, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:09', 'truckId': 191, 'positionLatitude': 42.43302536010742, 'positionLongitude': -83.6133041381836, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 173, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:20', 'truckId': 259, 'positionLatitude': 36.7369270324707, 'positionLongitude': -78.10095977783203, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 174, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:21', 'truckId': 246, 'positionLatitude': 42.223392486572266, 'positionLongitude': -83.38546752929688, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 175, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:27', 'truckId': 148, 'positionLatitude': 38.74151611328125, 'positionLongitude': -85.81885528564453, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 176, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:34', 'truckId': 232, 'positionLatitude': 33.02981185913086, 'positionLongitude': -84.79163360595703, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 177, 'type': 'Truck', 'timestamp': '2023-11-19T09:49:51', 'truckId': 220, 'positionLatitude': 39.27094268798828, 'positionLongitude': -76.67911529541016, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 178, 'type': 'Truck', 'timestamp': '2023-11-19T09:50:20', 'truckId': 105, 'positionLatitude': 40.80125427246094, 'positionLongitude': -79.92877960205078, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 179, 'type': 'Truck', 'timestamp': '2023-11-19T09:51:58', 'truckId': 254, 'positionLatitude': 37.30511474609375, 'positionLongitude': -79.28193664550781, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 180, 'type': 'Truck', 'timestamp': '2023-11-19T09:52:19', 'truckId': 279, 'positionLatitude': 33.73810958862305, 'positionLongitude': -80.93639373779297, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 233, 'type': 'Truck', 'timestamp': '2023-11-19T10:13:55', 'truckId': 123, 'positionLatitude': 43.554779052734375, 'positionLongitude': -79.84782409667969, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
